,GHI,rh,temp,predicted_pv,date_time
124,5605.064516129032,39.17916666666667,17.436666666666667,10095.150000000001,2019-05-05
126,4848.064516129032,25.146666666666665,26.767333333333333,15497.451428571436,2019-05-07
127,4683.064516129032,43.0625,22.633333333333336,13145.587142857146,2019-05-08
128,5679.064516129032,33.295833333333334,23.85833333333333,15516.91142857143,2019-05-09
129,4403.064516129032,46.72083333333333,17.638749999999998,14991.138571428583,2019-05-10
130,6989.064516129032,51.2,14.47590909090909,12102.501428571428,2019-05-11
131,4412.064516129032,72.70833333333333,2.03375,15350.724285714288,2019-05-12
132,6610.064516129032,40.5125,16.662499999999998,14825.43000000001,2019-05-13
133,5983.064516129032,33.65416666666667,19.625,11990.65285714285,2019-05-14
134,4435.064516129032,28.791666666666668,22.6425,14507.862857142856,2019-05-15
135,6670.064516129032,27.0625,22.59208333333333,12085.33142857143,2019-05-16
136,6343.064516129032,28.96666666666667,22.454166666666666,15310.947142857149,2019-05-17
137,4747.064516129032,31.1375,18.245833333333334,15339.351428571423,2019-05-18
138,5895.064516129032,45.90555555555555,17.548333333333332,13182.107142857141,2019-05-19
139,4161.064516129032,23.285714285714285,26.15571428571429,14846.264285714286,2019-05-20
140,6813.064516129032,32.641666666666666,22.545,14738.578571428581,2019-05-21
141,6795.064516129032,37.36666666666667,21.69833333333333,12007.795714285714,2019-05-22
142,5319.064516129032,38.05416666666667,21.62,13449.852857142852,2019-05-23
143,6018.064516129032,33.225,22.86083333333333,15295.692857142863,2019-05-24
144,6090.064516129032,29.604166666666668,20.034166666666668,12115.501428571428,2019-05-25
145,4386.064516129032,39.641666666666666,19.144583333333333,15139.825714285711,2019-05-26
146,5059.064516129032,29.79583333333333,21.41541666666667,14370.577142857142,2019-05-27
147,6826.064516129032,27.625,23.85,16293.097142857141,2019-05-28
148,4883.064516129032,27.34583333333333,26.164583333333336,16969.860000000015,2019-05-29
149,6643.064516129032,25.727272727272727,26.02636363636364,15829.475714285723,2019-05-30
150,6143.064516129032,31.85,25.285833333333333,17426.241428571415,2019-05-31
151,6220.966666666666,75.02916666666667,0.6058333333333333,15317.457142857147,2019-06-01
152,7949.966666666666,68.7625,7.90125,12403.501428571431,2019-06-02
153,6144.966666666666,51.53333333333333,7.92625,17455.68285714284,2019-06-03
154,8313.966666666667,55.9625,10.45125,11994.165714285718,2019-06-04
155,6696.966666666666,47.73333333333333,18.2675,17672.814285714267,2019-06-05
157,5448.966666666666,34.82083333333333,24.934166666666663,16033.455714285732,2019-06-07
158,8729.966666666667,39.7875,20.949375,11570.191428571434,2019-06-08
159,5539.966666666666,34.025,23.640416666666667,14717.49714285715,2019-06-09
160,8846.966666666667,48.37083333333334,17.5825,14000.57142857143,2019-06-10
161,6120.966666666666,52.1125,13.846666666666666,13530.785714285714,2019-06-11
162,8272.966666666667,66.89583333333333,0.2220833333333333,17163.344285714287,2019-06-12
163,5300.966666666666,62.925,19.1225,14957.441428571427,2019-06-13
164,5747.966666666666,48.67916666666667,20.92083333333333,14924.704285714286,2019-06-14
165,5670.966666666666,52.825,20.675,16797.429999999986,2019-06-15
166,5667.966666666666,58.48333333333333,19.535833333333333,16921.905714285705,2019-06-16
167,7633.966666666666,57.175,20.370416666666667,16981.312857142857,2019-06-17
168,6372.966666666666,58.57916666666667,20.4825,13569.667142857143,2019-06-18
169,6545.966666666666,63.75,19.374583333333334,11251.744285714287,2019-06-19
170,7840.966666666666,77.07692307692308,16.543076923076924,16816.28571428572,2019-06-20
174,8738.966666666667,28.6,27.034615384615385,16473.524285714302,2019-06-24
175,8406.966666666667,33.475,25.941666666666663,17507.477142857133,2019-06-25
176,6302.966666666666,32.95,27.1575,16869.648571428585,2019-06-26
177,5706.966666666666,39.57083333333333,25.5975,17878.25714285713,2019-06-27
178,7561.966666666666,44.625,24.19375,16168.448571428575,2019-06-28
179,8168.966666666666,39.66666666666666,22.985,15963.18714285714,2019-06-29
180,6688.966666666666,36.645833333333336,19.390833333333333,17022.81571428571,2019-06-30
181,8331.935483870968,69.72083333333333,-2.575416666666667,17927.64142857142,2019-07-01
182,7285.935483870968,73.83749999999999,7.546666666666667,17843.295714285694,2019-07-02
183,8305.935483870968,41.22083333333333,7.799583333333333,17096.111428571447,2019-07-03
184,8085.935483870968,65.81666666666666,11.564583333333331,17456.732857142848,2019-07-04
185,8817.935483870968,33.03333333333333,16.525833333333335,17017.818571428583,2019-07-05
187,7414.935483870968,34.9375,24.464583333333334,16870.99714285716,2019-07-07
188,7189.935483870968,19.73333333333333,24.625555555555557,17001.45571428572,2019-07-08
189,8294.935483870968,41.475,22.53833333333333,16721.43571428572,2019-07-09
190,8599.935483870968,50.395833333333336,15.682916666666666,16819.572857142855,2019-07-10
191,8897.935483870968,48.45416666666667,12.9775,17013.852857142865,2019-07-11
192,7617.935483870968,77.65416666666667,0.1237499999999999,16257.52,2019-07-12
193,8537.935483870968,35.079166666666666,20.0975,17446.292857142842,2019-07-13
194,7654.935483870968,34.0375,21.912916666666664,17050.481428571435,2019-07-14
